subscription_id,user_id,event_type,plan,mrr,event_date
sub_95375313,user_01297,created,pro,49,2025-01-25
sub_64132712,user_01298,created,pro,49,2025-03-30
sub_18116129,user_01298,downgraded,free,0,2025-05-04
sub_54295203,user_01299,created,pro,49,2025-02-16
sub_23072173,user_01299,cancelled,pro,0,2025-05-16
sub_2414504,user_01300,created,free,0,2025-02-26
sub_99274957,user_01301,created,free,0,2025-03-14
sub_68171248,user_01302,created,free,0,2025-04-25
sub_35718758,user_01303,created,pro,49,2025-05-24
sub_53405043,user_01304,created,free,0,2025-01-09
sub_64727173,user_01304,upgraded,pro,49,2025-02-08
sub_16821412,user_01305,created,free,0,2025-10-31
sub_88377293,user_01306,created,free,0,2025-09-17
sub_78450404,user_01307,created,free,0,2025-03-18
sub_22586394,user_01308,created,pro,49,2025-02-02
sub_48642195,user_01309,created,free,0,2025-01-17
sub_40955675,user_01309,upgraded,pro,49,2025-09-12
sub_29085849,user_01310,created,enterprise,149,2025-07-15
sub_85583659,user_01310,cancelled,enterprise,0,2025-08-22
sub_42799635,user_01311,created,pro,49,2025-04-17
sub_98933742,user_01312,created,pro,49,2025-04-14
sub_50094372,user_01313,created,free,0,2025-01-05
sub_10757966,user_01314,created,free,0,2025-05-04
sub_78598201,user_01315,created,free,0,2025-02-25
sub_52585179,user_01315,upgraded,pro,49,2025-06-05
sub_22652329,user_01316,created,pro,49,2025-03-21
sub_74551122,user_01316,upgraded,enterprise,149,2025-06-17
sub_21343837,user_01317,created,free,0,2025-05-19
sub_23167793,user_01317,upgraded,pro,49,2025-09-18
sub_24637932,user_01318,created,free,0,2025-03-04
sub_47024934,user_01319,created,pro,49,2025-04-26
sub_1157338,user_01320,created,free,0,2025-04-15
sub_14265941,user_01320,upgraded,pro,49,2025-10-22
sub_71576118,user_01321,created,free,0,2025-01-06
sub_24608959,user_01322,created,pro,49,2025-04-24
sub_47334398,user_01323,created,free,0,2025-03-20
sub_97889834,user_01324,created,pro,49,2025-02-02
sub_89078726,user_01324,cancelled,pro,0,2025-12-11
sub_85312753,user_01325,created,enterprise,149,2025-04-01
sub_54456830,user_01325,downgraded,pro,49,2025-08-07
sub_22548933,user_01326,created,free,0,2025-04-04
sub_40248639,user_01327,created,pro,49,2025-03-24
sub_60025138,user_01328,created,free,0,2025-08-07
sub_23099318,user_01329,created,pro,49,2025-10-09
sub_74151353,user_01330,created,enterprise,149,2025-03-03
sub_55188874,user_01330,cancelled,enterprise,0,2025-09-25
sub_25327280,user_01331,created,enterprise,149,2025-05-09
sub_79051877,user_01332,created,free,0,2025-05-08
sub_33816429,user_01333,created,pro,49,2025-01-02
sub_24196785,user_01333,cancelled,pro,0,2025-07-31
sub_86720635,user_01334,created,free,0,2025-07-28
sub_1706226,user_01335,created,pro,49,2025-11-13
sub_12165450,user_01336,created,free,0,2025-05-20
sub_22753536,user_01337,created,free,0,2025-02-07
sub_21813769,user_01338,created,free,0,2025-05-18
sub_32975131,user_01339,created,free,0,2025-03-27
sub_36712168,user_01340,created,pro,49,2025-05-17
sub_11702378,user_01341,created,free,0,2025-09-05
sub_38584041,user_01342,created,pro,49,2025-02-07
sub_76468081,user_01343,created,free,0,2025-02-19
sub_76960133,user_01344,created,free,0,2025-05-12
sub_23488519,user_01345,created,pro,49,2025-03-24
sub_79728236,user_01345,upgraded,enterprise,149,2025-06-24
sub_1536077,user_01346,created,free,0,2025-06-08
sub_1804521,user_01347,created,enterprise,149,2025-01-09
sub_81266758,user_01348,created,free,0,2025-07-26
sub_94243078,user_01349,created,enterprise,149,2025-04-22
sub_87929289,user_01350,created,free,0,2025-03-18
sub_56036632,user_01351,created,enterprise,149,2025-03-25
sub_52938021,user_01351,downgraded,pro,49,2025-07-06
sub_22849351,user_01352,created,enterprise,149,2025-02-16
sub_93096645,user_01353,created,pro,49,2025-10-29
sub_59509996,user_01354,created,enterprise,149,2025-01-17
sub_5336155,user_01355,created,free,0,2025-09-27
sub_18036027,user_01356,created,pro,49,2025-04-29
sub_55017100,user_01357,created,enterprise,149,2025-02-27
sub_53486022,user_01358,created,pro,49,2025-04-27
sub_33114,user_01359,created,enterprise,149,2025-03-25
sub_35202115,user_01359,cancelled,enterprise,0,2025-08-21
sub_45995226,user_01360,created,pro,49,2025-03-05
sub_7061921,user_01360,downgraded,free,0,2025-05-01
sub_77941905,user_01362,created,free,0,2025-02-19
sub_48493738,user_01362,upgraded,pro,49,2025-07-31
sub_57755039,user_01363,created,pro,49,2025-01-27
sub_26065795,user_01363,downgraded,free,0,2025-12-15
sub_24845251,user_01364,created,enterprise,149,2025-04-10
sub_8959477,user_01364,cancelled,enterprise,0,2025-12-12
sub_64050584,user_01365,created,pro,49,2025-03-01
sub_38257465,user_01366,created,pro,49,2025-05-08
sub_86841005,user_01366,downgraded,free,0,2025-06-22
sub_5279873,user_01367,created,enterprise,149,2025-02-07
sub_2518334,user_01369,created,enterprise,149,2025-08-08
sub_96257793,user_01370,created,enterprise,149,2025-03-30
sub_31084734,user_01371,created,free,0,2025-09-06
sub_82479912,user_01373,created,free,0,2025-01-02
sub_10049039,user_01374,created,free,0,2025-01-28
sub_6697766,user_01375,created,free,0,2025-01-06
sub_98961929,user_01375,upgraded,pro,49,2025-09-19
sub_11328270,user_01376,created,free,0,2025-10-07
sub_77164566,user_01378,created,free,0,2025-01-22
sub_29475021,user_01378,upgraded,pro,49,2025-06-20
sub_32965259,user_01379,created,pro,49,2025-03-14
sub_49759281,user_01380,created,pro,49,2025-01-26
sub_26949872,user_01381,created,pro,49,2025-03-03
sub_72308903,user_01382,created,pro,49,2025-04-25
sub_83105866,user_01383,created,enterprise,149,2025-02-24
sub_23841976,user_01384,created,pro,49,2025-11-04
sub_18048094,user_01385,created,pro,49,2025-09-08
sub_21518068,user_01386,created,free,0,2025-05-19
sub_39980592,user_01387,created,pro,49,2025-03-19
sub_62234124,user_01388,created,enterprise,149,2025-06-25
sub_12568973,user_01389,created,pro,49,2025-03-15
sub_11655936,user_01390,created,free,0,2025-01-17
sub_79441626,user_01390,upgraded,pro,49,2025-03-14
sub_29822210,user_01390,upgraded,enterprise,149,2025-08-18
sub_51314322,user_01391,created,free,0,2025-05-01
sub_776989,user_01392,created,free,0,2025-04-07
sub_93258213,user_01393,created,pro,49,2025-02-21
sub_6278290,user_01394,created,pro,49,2025-07-19
sub_56354268,user_01395,created,free,0,2025-01-14
sub_2854500,user_01396,created,free,0,2025-02-18
sub_70984616,user_01396,upgraded,pro,49,2025-05-24
sub_19269124,user_01397,created,pro,49,2025-10-20
sub_61928541,user_01398,created,pro,49,2025-03-09
sub_65210157,user_01399,created,enterprise,149,2025-04-10
sub_88459661,user_01400,created,free,0,2025-05-26
sub_5002545,user_01401,created,free,0,2025-06-29
sub_42999440,user_01402,created,free,0,2025-05-16
sub_53683635,user_01402,upgraded,pro,49,2025-12-18
sub_37713383,user_01403,created,enterprise,149,2025-04-23
sub_53718401,user_01404,created,free,0,2025-11-21
sub_14884380,user_01405,created,pro,49,2025-03-20
sub_91950866,user_01405,cancelled,pro,0,2025-09-03
sub_56101038,user_01406,created,enterprise,149,2025-01-07
sub_7367600,user_01407,created,enterprise,149,2025-03-21
sub_63619420,user_01408,created,free,0,2025-01-22
sub_58509056,user_01409,created,pro,49,2025-05-12
sub_17421340,user_01410,created,free,0,2025-02-08
sub_52468705,user_01411,created,pro,49,2025-05-09
sub_37766210,user_01412,created,free,0,2025-02-03
sub_29311626,user_01412,upgraded,pro,49,2025-09-21
sub_95121652,user_01413,created,pro,49,2025-02-20
sub_70561155,user_01414,created,free,0,2025-12-03
sub_95727871,user_01415,created,pro,49,2025-09-16
sub_47511543,user_01415,cancelled,pro,0,2025-10-29
sub_1385579,user_01416,created,pro,49,2025-05-13
sub_1976405,user_01417,created,pro,49,2025-03-19
sub_76831986,user_01418,created,pro,49,2025-12-08
sub_43696517,user_01419,created,pro,49,2025-04-22
sub_30637769,user_01420,created,free,0,2025-02-04
sub_62146678,user_01420,upgraded,pro,49,2025-10-18
sub_23281964,user_01421,created,free,0,2025-05-08
sub_26828136,user_01422,created,free,0,2025-01-31
sub_36423591,user_01423,created,enterprise,149,2025-06-09
sub_56862582,user_01424,created,pro,49,2025-07-15
sub_12097274,user_01424,downgraded,free,0,2025-12-11
sub_59685669,user_01425,created,pro,49,2025-02-10
sub_57124503,user_01426,created,pro,49,2025-05-12
sub_88454151,user_01426,downgraded,free,0,2025-10-17
sub_19678081,user_01427,created,free,0,2025-06-04
sub_29921345,user_01428,created,pro,49,2025-05-26
sub_90368350,user_01429,created,pro,49,2025-02-17
sub_14941675,user_01430,created,free,0,2025-11-23
sub_27593285,user_01431,created,pro,49,2025-01-25
sub_26605629,user_01432,created,pro,49,2025-01-03
sub_55078472,user_01432,downgraded,free,0,2025-04-22
sub_15390236,user_01433,created,free,0,2025-05-19
sub_1668434,user_01434,created,pro,49,2025-11-12
sub_86290472,user_01435,created,free,0,2025-04-27
sub_82841619,user_01436,created,free,0,2025-02-16
sub_34759064,user_01437,created,enterprise,149,2025-05-11
sub_37998956,user_01438,created,pro,49,2025-11-19
sub_95637016,user_01439,created,free,0,2025-03-05
sub_12502848,user_01440,created,enterprise,149,2025-06-03
sub_58421330,user_01441,created,free,0,2025-03-04
sub_40221064,user_01442,created,free,0,2025-03-31
sub_18416939,user_01443,created,free,0,2025-02-12
sub_26850207,user_01443,upgraded,pro,49,2025-06-23
sub_96021535,user_01444,created,pro,49,2025-01-19
sub_13306584,user_01444,upgraded,enterprise,149,2025-04-28
sub_52222696,user_01445,created,enterprise,149,2025-05-28
sub_46837430,user_01446,created,enterprise,149,2025-04-29
sub_37047016,user_01447,created,enterprise,149,2025-05-17
sub_38615169,user_01448,created,free,0,2025-05-24
sub_15610085,user_01449,created,pro,49,2025-03-14
sub_26390882,user_01450,created,free,0,2025-01-08
sub_61708841,user_01451,created,pro,49,2025-05-05
sub_23981636,user_01451,cancelled,pro,0,2025-09-26
sub_62266558,user_01452,created,pro,49,2025-02-26
sub_63064663,user_01454,created,free,0,2025-02-05
sub_88381347,user_01454,upgraded,pro,49,2025-05-16
sub_52124997,user_01455,created,free,0,2025-02-07
sub_70244042,user_01456,created,pro,49,2025-04-26
sub_48588461,user_01457,created,free,0,2025-04-01
sub_63969348,user_01458,created,free,0,2025-02-18
sub_56401411,user_01459,created,free,0,2025-07-06
sub_4247464,user_01460,created,free,0,2025-03-27
sub_56638517,user_01460,upgraded,pro,49,2025-09-10
sub_92952020,user_01461,created,free,0,2025-03-16
sub_27974764,user_01461,upgraded,pro,49,2025-07-16
sub_33689704,user_01461,downgraded,free,0,2025-09-19
sub_81121888,user_01462,created,free,0,2025-02-04
sub_39234189,user_01463,created,pro,49,2025-04-20
sub_24167344,user_01464,created,free,0,2025-03-18
sub_83708333,user_01464,upgraded,pro,49,2025-04-26
sub_6040186,user_01464,cancelled,pro,0,2025-10-03
sub_37237796,user_01465,created,pro,49,2025-10-11
sub_57521272,user_01466,created,free,0,2025-10-16
sub_9322956,user_01467,created,enterprise,149,2025-01-08
sub_63536185,user_01468,created,enterprise,149,2025-03-26
sub_43995738,user_01469,created,pro,49,2025-03-13
sub_45658304,user_01469,cancelled,pro,0,2025-12-18
sub_13433419,user_01470,created,enterprise,149,2025-01-07
sub_68665394,user_01471,created,enterprise,149,2025-03-30
sub_73884042,user_01471,downgraded,pro,49,2025-09-14
sub_59241061,user_01472,created,enterprise,149,2025-05-09
sub_2653862,user_01473,created,free,0,2025-03-16
sub_11615559,user_01474,created,enterprise,149,2025-03-06
sub_66359158,user_01474,cancelled,enterprise,0,2025-06-18
sub_83177753,user_01475,created,free,0,2025-05-23
sub_82610445,user_01476,created,pro,49,2025-04-15
sub_75783615,user_01477,created,pro,49,2025-11-14
sub_25338379,user_01478,created,free,0,2025-05-08
sub_23143904,user_01480,created,free,0,2025-02-11
sub_40235754,user_01481,created,free,0,2025-03-21
sub_93594480,user_01482,created,free,0,2025-03-15
sub_24528574,user_01483,created,pro,49,2025-04-03
sub_5526598,user_01483,cancelled,pro,0,2025-10-30
sub_22642542,user_01484,created,pro,49,2025-01-02
sub_38524666,user_01484,upgraded,enterprise,149,2025-03-23
sub_75210503,user_01485,created,free,0,2025-01-02
sub_29419543,user_01486,created,free,0,2025-08-23
sub_59766661,user_01487,created,pro,49,2025-05-21
sub_41292413,user_01488,created,free,0,2025-12-06
sub_35783614,user_01489,created,pro,49,2025-06-06
sub_35878961,user_01490,created,enterprise,149,2025-04-19
sub_10438033,user_01491,created,enterprise,149,2025-05-08
sub_66600213,user_01492,created,free,0,2025-11-12
sub_22577873,user_01493,created,pro,49,2025-02-15
sub_29396943,user_01494,created,enterprise,149,2025-04-03
sub_36060040,user_01495,created,free,0,2025-05-19
sub_46352153,user_01496,created,enterprise,149,2025-04-28
sub_57498960,user_01497,created,pro,49,2025-07-07
sub_44995300,user_01498,created,pro,49,2025-05-09
sub_26356418,user_01499,created,enterprise,149,2025-03-05
sub_67240821,user_01499,cancelled,enterprise,0,2025-06-27
sub_52173273,user_01500,created,free,0,2025-05-11
sub_76853003,user_01501,created,free,0,2025-05-15
sub_34296444,user_01502,created,enterprise,149,2025-03-15
sub_60214805,user_01503,created,free,0,2025-03-28
sub_76540693,user_01504,created,pro,49,2025-05-24
sub_1446903,user_01504,upgraded,enterprise,149,2025-09-04
sub_22214080,user_01505,created,enterprise,149,2025-03-02
sub_48175495,user_01506,created,enterprise,149,2025-02-06
sub_39382420,user_01507,created,pro,49,2025-12-29
sub_71949589,user_01508,created,free,0,2025-03-31
sub_49623397,user_01509,created,pro,49,2025-01-29
sub_30251937,user_01510,created,free,0,2025-05-14
sub_50801453,user_01511,created,free,0,2025-03-15
sub_18363062,user_01511,upgraded,pro,49,2025-09-29
sub_56105911,user_01512,created,enterprise,149,2025-12-29
sub_75082995,user_01513,created,enterprise,149,2025-04-27
sub_76211506,user_01514,created,pro,49,2025-05-12
sub_5564994,user_01514,cancelled,pro,0,2025-08-07
sub_37698267,user_01515,created,free,0,2025-05-22
sub_92370574,user_01516,created,pro,49,2025-03-04
sub_62761616,user_01517,created,free,0,2025-04-23
sub_23213842,user_01517,upgraded,pro,49,2025-11-27
sub_26556319,user_01518,created,free,0,2025-05-26
sub_69218457,user_01518,upgraded,pro,49,2025-12-10
sub_58233507,user_01519,created,free,0,2025-01-29
sub_98508055,user_01520,created,free,0,2025-04-03
sub_94770844,user_01521,created,pro,49,2025-01-29
sub_35731499,user_01522,created,pro,49,2025-03-19
sub_8485147,user_01523,created,enterprise,149,2025-12-02
sub_87622293,user_01524,created,free,0,2025-01-24
sub_1622415,user_01525,created,enterprise,149,2025-04-22
sub_431228,user_01526,created,free,0,2025-03-12
sub_79942779,user_01526,upgraded,pro,49,2025-10-26
sub_45486864,user_01527,created,pro,49,2025-01-13
sub_30485747,user_01528,created,pro,49,2025-04-15
sub_67224265,user_01529,created,enterprise,149,2025-03-22
sub_45260386,user_01530,created,enterprise,149,2025-03-28
sub_83996332,user_01531,created,free,0,2025-05-07
sub_42003746,user_01532,created,free,0,2025-07-16
sub_64653859,user_01533,created,enterprise,149,2025-01-09
sub_99578617,user_01533,downgraded,pro,49,2025-05-29
sub_35959196,user_01534,created,pro,49,2025-04-06
sub_23405032,user_01535,created,enterprise,149,2025-05-09
sub_12263507,user_01536,created,enterprise,149,2025-02-11
sub_52454278,user_01537,created,pro,49,2025-05-22
sub_97457237,user_01538,created,enterprise,149,2025-05-07
sub_37383278,user_01539,created,free,0,2025-09-20
sub_31468129,user_01540,created,free,0,2025-05-23
sub_43122422,user_01541,created,free,0,2025-01-30
sub_79183946,user_01542,created,free,0,2025-04-07
sub_80987767,user_01543,created,free,0,2025-03-20
sub_2147945,user_01543,upgraded,pro,49,2025-07-11
sub_4362261,user_01544,created,enterprise,149,2025-02-26
sub_78054460,user_01545,created,free,0,2025-02-13
sub_29578165,user_01546,created,pro,49,2025-03-01
sub_64015895,user_01546,upgraded,enterprise,149,2025-11-07
sub_71622676,user_01547,created,free,0,2025-12-03
sub_10422352,user_01548,created,free,0,2025-03-08
sub_35144944,user_01549,created,enterprise,149,2025-09-21
sub_90189162,user_01550,created,pro,49,2025-05-14
sub_57356745,user_01550,cancelled,pro,0,2025-08-22
sub_6698934,user_01551,created,free,0,2025-05-23
sub_40899457,user_01552,created,free,0,2025-03-13
sub_65596062,user_01553,created,pro,49,2025-03-25
sub_86911803,user_01553,upgraded,enterprise,149,2025-07-01
sub_85240472,user_01554,created,pro,49,2025-06-07
sub_55105128,user_01554,cancelled,pro,0,2025-07-30
sub_98923727,user_01555,created,free,0,2025-02-06
sub_12598111,user_01556,created,enterprise,149,2025-04-06
sub_39406327,user_01557,created,pro,49,2025-04-11
sub_29813647,user_01557,cancelled,pro,0,2025-11-20
sub_61151032,user_01558,created,free,0,2025-05-25
sub_67805296,user_01559,created,pro,49,2025-05-24
sub_70135512,user_01559,cancelled,pro,0,2025-07-03
sub_35154848,user_01561,created,pro,49,2025-01-26
sub_37018238,user_01561,upgraded,enterprise,149,2025-04-01
sub_28491560,user_01562,created,enterprise,149,2025-03-14
sub_61342391,user_01563,created,free,0,2025-04-04
sub_6875885,user_01564,created,enterprise,149,2025-03-01
sub_53174284,user_01565,created,pro,49,2025-01-02
sub_97675803,user_01566,created,enterprise,149,2025-03-09
sub_50355335,user_01567,created,pro,49,2025-03-25
sub_11053419,user_01567,upgraded,enterprise,149,2025-05-09
sub_72777174,user_01568,created,free,0,2025-04-05
sub_60582159,user_01569,created,free,0,2025-02-28
sub_87486496,user_01570,created,pro,49,2025-03-27
sub_47164472,user_01571,created,free,0,2025-03-26
sub_55785959,user_01572,created,free,0,2025-01-26
sub_34414393,user_01573,created,enterprise,149,2025-04-04
sub_55578734,user_01573,cancelled,enterprise,0,2025-12-29
sub_62727169,user_01574,created,pro,49,2025-04-07
sub_17632666,user_01575,created,enterprise,149,2025-05-25
sub_91192435,user_01576,created,free,0,2025-11-04
sub_52036138,user_01577,created,free,0,2025-04-02
sub_31385480,user_01577,upgraded,pro,49,2025-11-16
sub_54241700,user_01578,created,free,0,2025-02-26
sub_74283162,user_01579,created,pro,49,2025-05-22
sub_9011856,user_01579,cancelled,pro,0,2025-09-23
sub_49357629,user_01580,created,free,0,2025-09-30
sub_88465799,user_01581,created,free,0,2025-11-11
sub_39853891,user_01582,created,free,0,2025-01-26
sub_93148019,user_01582,upgraded,pro,49,2025-07-30
sub_11694111,user_01583,created,free,0,2025-04-30
sub_69721709,user_01584,created,pro,49,2025-05-16
sub_50031940,user_01585,created,pro,49,2025-01-12
sub_69461592,user_01585,upgraded,enterprise,149,2025-02-14
sub_81729035,user_01586,created,enterprise,149,2025-02-24
sub_76672330,user_01587,created,free,0,2025-03-12
sub_4504087,user_01588,created,enterprise,149,2025-02-24
sub_8027625,user_01588,downgraded,pro,49,2025-06-14
sub_20018938,user_01589,created,free,0,2025-04-06
sub_60775326,user_01590,created,pro,49,2025-05-13
sub_63804147,user_01591,created,pro,49,2025-05-21
sub_93385736,user_01592,created,free,0,2025-03-16
sub_22405926,user_01593,created,enterprise,149,2025-05-08
sub_77425465,user_01594,created,pro,49,2025-04-17
sub_14763486,user_01595,created,free,0,2025-01-30
sub_1488873,user_01595,upgraded,pro,49,2025-03-19
sub_69393678,user_01596,created,enterprise,149,2025-10-22
sub_41347842,user_01597,created,enterprise,149,2025-01-23
sub_44898716,user_01598,created,pro,49,2025-04-08
sub_5504228,user_01598,upgraded,enterprise,149,2025-07-14
sub_93617443,user_01599,created,free,0,2025-01-26
sub_60991492,user_01600,created,enterprise,149,2025-04-14
sub_87216300,user_01601,created,pro,49,2025-05-30
sub_75443709,user_01602,created,free,0,2025-01-01
sub_51681710,user_01602,upgraded,pro,49,2025-02-17
sub_2742587,user_01603,created,pro,49,2025-11-04
sub_38930648,user_01604,created,pro,49,2025-02-22
sub_31700602,user_01605,created,free,0,2025-02-26
sub_48766793,user_01606,created,pro,49,2025-01-11
sub_55283939,user_01607,created,pro,49,2025-03-09
sub_57499502,user_01607,upgraded,enterprise,149,2025-12-27
sub_4464913,user_01608,created,pro,49,2025-12-10
sub_45293238,user_01609,created,pro,49,2025-01-12
sub_4899615,user_01610,created,free,0,2025-04-19
sub_30587363,user_01611,created,free,0,2025-09-25
sub_94742669,user_01612,created,free,0,2025-03-27
sub_33283131,user_01613,created,pro,49,2025-02-14
sub_59620458,user_01614,created,pro,49,2025-02-06
sub_35837349,user_01615,created,enterprise,149,2025-04-06
sub_57016466,user_01616,created,enterprise,149,2025-02-04
sub_79475703,user_01617,created,pro,49,2025-02-17
sub_68343137,user_01617,cancelled,pro,0,2025-09-04
sub_32970199,user_01618,created,free,0,2025-11-10
sub_28356720,user_01618,upgraded,pro,49,2025-12-31
sub_3630559,user_01619,created,pro,49,2025-01-03
sub_53198276,user_01620,created,free,0,2025-04-14
sub_64833468,user_01620,upgraded,pro,49,2025-06-12
sub_86518373,user_01621,created,enterprise,149,2025-03-07
sub_59060043,user_01621,downgraded,pro,49,2025-04-29
sub_89371814,user_01621,cancelled,pro,0,2025-11-01
sub_28318644,user_01622,created,enterprise,149,2025-04-20
sub_2986769,user_01623,created,free,0,2025-02-17
sub_54297985,user_01624,created,free,0,2025-01-09
sub_63216979,user_01625,created,free,0,2025-02-13
sub_94065560,user_01626,created,free,0,2025-02-25
sub_16138711,user_01626,upgraded,pro,49,2025-07-07
sub_73550461,user_01627,created,free,0,2025-01-22
sub_18205201,user_01628,created,free,0,2025-01-23
sub_24566728,user_01629,created,free,0,2025-04-14
sub_98636012,user_01630,created,free,0,2025-09-24
sub_24616876,user_01631,created,pro,49,2025-04-07
sub_56455962,user_01631,downgraded,free,0,2025-06-30
sub_55071226,user_01632,created,pro,49,2025-02-27
sub_63803737,user_01633,created,pro,49,2025-05-21
sub_77126347,user_01634,created,free,0,2025-05-22
sub_86217855,user_01635,created,free,0,2025-03-16
sub_37743271,user_01635,upgraded,pro,49,2025-07-25
sub_10909520,user_01636,created,pro,49,2025-03-22
sub_82451073,user_01637,created,pro,49,2025-04-17
sub_2166903,user_01638,created,pro,49,2025-04-23
sub_68706154,user_01638,downgraded,free,0,2025-07-07
sub_60682782,user_01639,created,enterprise,149,2025-02-09
sub_68194047,user_01640,created,free,0,2025-12-24
sub_86844604,user_01641,created,enterprise,149,2025-01-28
sub_68057340,user_01642,created,pro,49,2025-01-22
sub_57835480,user_01643,created,enterprise,149,2025-09-28
sub_44170628,user_01644,created,pro,49,2025-01-15
sub_29263489,user_01645,created,free,0,2025-01-16
sub_67428484,user_01646,created,pro,49,2025-02-05
sub_44223450,user_01647,created,free,0,2025-05-21
sub_90765111,user_01648,created,free,0,2025-05-05
sub_80234648,user_01649,created,pro,49,2025-03-24
sub_6266737,user_01650,created,free,0,2025-07-14
sub_51970557,user_01651,created,pro,49,2025-01-18
sub_63180068,user_01652,created,free,0,2025-02-12
sub_27547678,user_01652,upgraded,pro,49,2025-04-12
sub_76858591,user_01653,created,free,0,2025-05-05
sub_55661439,user_01654,created,free,0,2025-09-09
sub_27427437,user_01655,created,pro,49,2025-04-28
sub_40893447,user_01655,cancelled,pro,0,2025-09-17
sub_91232797,user_01656,created,free,0,2025-04-16
sub_22704265,user_01657,created,free,0,2025-05-01
sub_93465948,user_01658,created,pro,49,2025-04-21
sub_69127130,user_01659,created,free,0,2025-03-01
sub_93093350,user_01660,created,pro,49,2025-03-03
sub_82935461,user_01661,created,pro,49,2025-05-24
sub_67607486,user_01662,created,free,0,2025-01-08
sub_64636286,user_01663,created,enterprise,149,2025-02-06
sub_53660910,user_01664,created,enterprise,149,2025-03-04
sub_3230673,user_01665,created,pro,49,2025-03-11
sub_99574922,user_01665,upgraded,enterprise,149,2025-11-28
sub_42266854,user_01666,created,pro,49,2025-04-29
sub_85588023,user_01667,created,free,0,2025-01-03
sub_43305731,user_01667,upgraded,pro,49,2025-11-13
sub_2940347,user_01668,created,free,0,2025-03-30
sub_90025960,user_01669,created,free,0,2025-03-12
sub_85469933,user_01669,upgraded,pro,49,2025-11-23
sub_40625466,user_01670,created,enterprise,149,2025-04-02
sub_76638551,user_01671,created,free,0,2025-07-09
sub_18528804,user_01672,created,pro,49,2025-12-23
sub_18656118,user_01673,created,free,0,2025-05-13
sub_15830744,user_01673,upgraded,pro,49,2025-09-27
sub_93210093,user_01674,created,free,0,2025-05-06
sub_61124266,user_01675,created,free,0,2025-01-21
sub_7876259,user_01675,upgraded,pro,49,2025-05-13
sub_35213597,user_01676,created,free,0,2025-03-28
sub_86961235,user_01677,created,pro,49,2025-05-05
sub_75300766,user_01678,created,enterprise,149,2025-01-22
sub_56718726,user_01678,cancelled,enterprise,0,2025-07-03
sub_93973722,user_01679,created,free,0,2025-01-13
sub_10435361,user_01680,created,free,0,2025-03-30
sub_73157391,user_01680,upgraded,pro,49,2025-11-23
sub_53884756,user_01681,created,pro,49,2025-03-04
sub_91643057,user_01681,cancelled,pro,0,2025-09-27
sub_97078138,user_01682,created,free,0,2025-07-03
sub_59429182,user_01683,created,free,0,2025-05-04
sub_3991574,user_01683,upgraded,pro,49,2025-08-11
sub_54644729,user_01684,created,enterprise,149,2025-02-27
sub_52446135,user_01685,created,free,0,2025-02-20
sub_27639825,user_01686,created,free,0,2025-05-27
sub_25074424,user_01687,created,pro,49,2025-04-14
sub_8213084,user_01688,created,free,0,2025-08-10
sub_9358752,user_01689,created,pro,49,2025-05-10
sub_53984939,user_01689,upgraded,enterprise,149,2025-11-25
sub_21858604,user_01691,created,free,0,2025-09-19
sub_77561798,user_01692,created,enterprise,149,2025-05-05
sub_90753468,user_01693,created,free,0,2025-03-14
sub_1990453,user_01694,created,enterprise,149,2025-02-10
sub_63695246,user_01695,created,pro,49,2025-03-01
sub_25723881,user_01696,created,free,0,2025-03-10
sub_77875353,user_01696,upgraded,pro,49,2025-08-06
sub_78028056,user_01697,created,pro,49,2025-02-04
sub_23798326,user_01697,upgraded,enterprise,149,2025-12-30
sub_68312821,user_01698,created,free,0,2025-03-16
sub_82639155,user_01699,created,enterprise,149,2025-11-09
sub_10749781,user_01700,created,pro,49,2025-05-26
sub_90315632,user_01701,created,free,0,2025-03-23
sub_76054522,user_01702,created,enterprise,149,2025-04-02
sub_72008855,user_01703,created,pro,49,2025-09-08
sub_21439705,user_01704,created,free,0,2025-07-17
sub_65838904,user_01704,upgraded,pro,49,2025-12-15
sub_16105863,user_01705,created,enterprise,149,2025-01-01
sub_75410537,user_01706,created,enterprise,149,2025-03-14
sub_20658585,user_01707,created,free,0,2025-06-17
sub_56194219,user_01708,created,enterprise,149,2025-11-08
sub_94278280,user_01709,created,free,0,2025-03-09
sub_43333288,user_01709,upgraded,pro,49,2025-06-12
sub_27390284,user_01710,created,pro,49,2025-01-20
sub_31323789,user_01710,upgraded,enterprise,149,2025-12-14
sub_62230124,user_01711,created,enterprise,149,2025-03-18
sub_12138251,user_01712,created,free,0,2025-03-21
sub_61410132,user_01712,upgraded,pro,49,2025-05-17
sub_98990638,user_01713,created,free,0,2025-04-26
sub_815480,user_01714,created,free,0,2025-05-23
sub_71657967,user_01717,created,free,0,2025-04-26
sub_56759152,user_01718,created,free,0,2025-02-06
sub_41333822,user_01719,created,free,0,2025-01-05
sub_81972935,user_01719,upgraded,pro,49,2025-10-16
sub_35220681,user_01720,created,enterprise,149,2025-03-14
sub_23033865,user_01721,created,pro,49,2025-02-04
sub_54388397,user_01722,created,enterprise,149,2025-07-07
sub_78827718,user_01723,created,pro,49,2025-03-16
sub_39183084,user_01724,created,free,0,2025-03-12
sub_21170843,user_01725,created,pro,49,2025-01-17
sub_4054318,user_01725,cancelled,pro,0,2025-05-05
sub_27681981,user_01726,created,free,0,2025-01-18
